I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
4.000000,4.712389,0.050000,0.000000,0.000000,0.034198,-0.022350,0.000000,10.039504,2.402120,0.000000,0.043940,-0.021970,0.021970,0.042048,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.037350,-0.023296,0.000000,10.005795,2.523520,0.000000,0.043940,-0.021970,0.021970,0.042348,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.070061,-0.041999,0.000000,9.920511,2.707270,0.000000,0.065910,-0.021970,0.043940,0.060651,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.054834,0.000705,0.000000,9.954345,2.729338,0.000000,0.065910,-0.021970,0.021970,0.061347,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.044747,-0.037904,0.000000,9.904904,2.974271,0.000000,0.065910,0.000000,0.021970,0.056427,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.060945,-0.029503,0.000000,9.810548,3.101606,0.000000,0.065910,-0.021970,0.021970,0.062322,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.056893,-0.018232,0.000000,9.777040,3.205899,0.000000,0.043940,-0.021970,0.000000,0.043293,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038159,-0.018383,0.000000,9.769034,3.429829,0.000000,0.043940,-0.021970,0.000000,0.043382,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.070973,-0.026044,0.000000,9.680955,3.575880,0.000000,0.087880,-0.021970,-0.021970,0.083975,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043999,-0.027965,0.000000,9.612329,3.783488,0.000000,0.065910,-0.021970,-0.021970,0.064016,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.063769,-0.009717,0.000000,9.523868,3.956873,0.000000,0.065910,0.000000,0.000000,0.062328,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.053563,-0.000638,0.000000,9.429364,4.084707,0.000000,0.065910,-0.021970,-0.021970,0.064734,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.062370,-0.023345,0.000000,9.387260,4.304164,0.000000,0.065910,-0.021970,-0.021970,0.065164,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.093079,-0.034287,0.000000,9.237657,4.493629,0.000000,0.087880,-0.021970,-0.021970,0.086840,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.039764,-0.007377,0.000000,9.245442,4.556708,0.000000,0.043940,0.000000,-0.021970,0.043615,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.065657,-0.018347,0.000000,9.103559,4.781681,0.000000,0.065910,0.000000,0.000000,0.065905,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.057036,-0.024008,0.000000,9.039503,4.960391,0.000000,0.065910,-0.021970,0.000000,0.066216,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.076080,-0.017735,0.000000,8.892738,5.048728,0.000000,0.087880,-0.021970,-0.021970,0.088787,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.077453,-0.021002,0.000000,8.768170,5.218473,0.000000,0.087880,0.000000,-0.021970,0.090885,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.047148,0.006845,0.000000,8.741989,5.268670,0.000000,0.043940,0.000000,0.021970,0.045724,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.056428,-0.041422,0.000000,8.664211,5.564526,0.000000,0.065910,0.000000,-0.021970,0.069397,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074547,0.003850,0.000000,8.533019,5.612950,0.000000,0.087880,-0.043940,0.000000,0.087345,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.051061,-0.027855,0.000000,8.471215,5.821690,0.000000,0.021970,0.043940,0.000000,0.030340,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.068809,-0.013384,0.000000,8.343347,5.940036,0.000000,0.065910,-0.021970,-0.021970,0.067212,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.067552,-0.029672,0.000000,8.252580,6.115551,0.000000,0.065910,0.000000,-0.021970,0.071579,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.067365,0.015421,0.000000,8.094576,6.135705,0.000000,0.065910,-0.043940,0.000000,0.062322,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.061991,-0.019864,0.000000,7.956813,6.393568,0.000000,0.043940,0.000000,-0.021970,0.048350,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.077748,-0.026742,0.000000,7.854267,6.473341,0.000000,0.065910,0.000000,-0.021970,0.073101,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.066771,-0.032599,0.000000,7.778614,6.642583,0.000000,0.065910,0.021970,-0.021970,0.079537,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.077933,0.002621,0.000000,7.634669,6.691822,0.000000,0.087880,-0.021970,-0.043940,0.091744,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.097507,-0.048212,0.000000,7.329635,7.004191,0.000000,0.065910,0.021970,-0.021970,0.081187,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.066150,0.010910,0.000000,7.272021,7.016597,0.000000,0.065910,-0.021970,-0.021970,0.066903,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.080740,-0.033203,0.000000,7.073945,7.201903,0.000000,0.065910,0.000000,-0.021970,0.074769,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.065906,-0.021439,0.000000,7.060660,7.239191,0.000000,0.065910,0.021970,-0.043940,0.083691,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.081653,-0.034376,0.000000,6.807459,7.478223,0.000000,0.065910,0.021970,-0.021970,0.084155,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.081705,-0.021157,0.000000,6.730878,7.609634,0.000000,0.065910,0.021970,0.000000,0.085043,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.079357,-0.005853,0.000000,6.587497,7.668088,0.000000,0.043940,0.000000,-0.021970,0.050590,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.087985,0.000150,0.000000,6.411624,7.801071,0.000000,0.065910,-0.021970,-0.021970,0.065719,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.076146,-0.021160,0.000000,6.322179,7.890216,0.000000,0.087880,0.021970,-0.021970,0.112437,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.081550,-0.019944,0.000000,6.147079,7.936606,0.000000,0.065910,0.000000,-0.021970,0.076273,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078043,-0.027520,0.000000,6.058527,8.015674,0.000000,0.065910,0.021970,-0.021970,0.088081,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.073554,0.009819,0.000000,5.903275,8.051888,0.000000,0.065910,-0.021970,-0.021970,0.064484,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.079511,-0.011548,0.000000,5.731227,8.214776,0.000000,0.087880,0.021970,-0.021970,0.114502,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.063795,0.000225,0.000000,5.663332,8.199111,0.000000,0.043940,0.000000,-0.043940,0.051006,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.082793,-0.047594,0.000000,5.504991,8.421150,0.000000,0.043940,0.043940,0.000000,0.077613,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.062684,-0.019890,0.000000,5.456402,8.429266,0.000000,0.043940,0.021970,-0.021970,0.064553,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.075526,-0.016340,0.000000,5.227458,8.501808,0.000000,0.043940,0.021970,-0.043940,0.065020,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.095760,-0.016486,0.000000,5.009113,8.574594,0.000000,0.065910,0.021970,-0.021970,0.090682,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.100938,-0.013852,0.000000,4.719055,8.667274,0.000000,0.043940,0.021970,-0.021970,0.065647,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.080696,-0.013298,0.000000,4.589379,8.732155,0.000000,0.043940,0.021970,-0.043940,0.065836,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.069375,-0.019515,0.000000,4.531249,8.833697,0.000000,0.043940,0.021970,-0.043940,0.066184,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074769,-0.010743,0.000000,4.388468,8.882942,0.000000,0.021970,0.021970,-0.065910,0.041293,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.097625,-0.013930,0.000000,4.163340,8.975334,0.000000,0.065910,0.021970,-0.021970,0.091782,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.061392,-0.001450,0.000000,4.038303,9.015039,0.000000,0.043940,0.000000,-0.021970,0.050076,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.090369,-0.013199,0.000000,3.799656,9.070217,0.000000,0.043940,0.043940,-0.043940,0.084027,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078142,-0.011423,0.000000,3.629350,9.169165,0.000000,0.021970,0.043940,-0.021970,0.059828,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.060120,-0.015323,0.000000,3.498121,9.256081,0.000000,0.021970,0.043940,-0.021970,0.060204,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.083260,-0.025125,0.000000,3.235224,9.355679,0.000000,0.043940,0.043940,-0.021970,0.085542,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.047484,0.008914,0.000000,3.174126,9.317686,0.000000,0.065910,0.000000,-0.021970,0.073590,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.105426,-0.009323,0.000000,2.818707,9.370344,0.000000,0.065910,0.021970,-0.043940,0.091851,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.060034,0.003145,0.000000,2.806220,9.312423,0.000000,0.043940,0.043940,-0.021970,0.086522,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041432,0.009955,0.000000,2.652083,9.349521,0.000000,0.021970,0.021970,-0.021970,0.043467,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078918,-0.006104,0.000000,2.402174,9.427790,0.000000,0.043940,0.021970,-0.021970,0.067511,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.063884,0.020195,0.000000,2.271936,9.420258,0.000000,0.065910,0.021970,-0.065910,0.091183,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.071681,-0.000818,0.000000,2.091590,9.462747,0.000000,0.043940,0.043940,-0.043940,0.087735,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.089169,-0.007433,0.000000,1.855781,9.539123,0.000000,0.043940,0.065910,-0.043940,0.108416,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.094512,-0.009095,0.000000,1.642519,9.557826,0.000000,0.043940,0.043940,0.000000,0.088057,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050090,-0.009273,0.000000,1.653610,9.606259,0.000000,0.021970,0.043940,-0.021970,0.065163,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.116401,0.025897,0.000000,1.249516,9.537177,0.000000,0.087880,0.043940,-0.043940,0.133655,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.086251,0.022458,0.000000,1.047143,9.565202,0.000000,0.065910,0.021970,-0.021970,0.089256,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.053981,-0.023470,0.000000,0.870633,9.639243,0.000000,0.000000,0.021970,-0.043940,0.021918,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036227,-0.002922,0.000000,0.768208,9.636751,0.000000,0.043940,0.021970,-0.043940,0.066272,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.091901,0.015144,0.000000,0.539602,9.594542,0.000000,0.065910,0.021970,-0.043940,0.087714,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.073647,0.009269,0.000000,0.381477,9.613816,0.000000,0.043940,0.021970,0.000000,0.065750,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.054559,0.009721,0.000000,0.352217,9.579720,0.000000,0.065910,0.021970,-0.021970,0.086630,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.107208,-0.009841,0.000000,0.065203,9.568918,0.000000,0.065910,0.065910,-0.043940,0.132108,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.071758,0.009074,0.000000,-0.039864,9.535190,0.000000,0.021970,0.021970,-0.021970,0.043938,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.081732,0.022953,0.000000,-0.257190,9.496989,0.000000,0.065910,0.043940,-0.021970,0.108318,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.077478,0.003725,0.000000,-0.417640,9.514173,0.000000,0.043940,0.043940,-0.021970,0.087480,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.093316,0.017962,0.000000,-0.639134,9.493082,0.000000,0.065910,0.043940,-0.021970,0.106948,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.103108,-0.004758,0.000000,-0.878482,9.525772,0.000000,0.021970,0.065910,-0.021970,0.091255,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.116183,0.023372,0.000000,-1.074158,9.459316,0.000000,0.043940,0.043940,-0.021970,0.086559,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.121848,0.000213,0.000000,-1.286877,9.476036,0.000000,0.021970,0.087880,-0.043940,0.115720,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.059803,0.013587,0.000000,-1.343039,9.451777,0.000000,0.043940,0.043940,-0.021970,0.085850,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078081,0.000524,0.000000,-1.506865,9.466451,0.000000,0.021970,0.065910,-0.021970,0.091693,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.104299,0.019850,0.000000,-1.711364,9.345738,0.000000,0.043940,0.065910,-0.021970,0.109633,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.069186,0.015308,0.000000,-1.721652,9.358828,0.000000,0.043940,0.043940,-0.021970,0.084723,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.058941,0.001206,0.000000,-1.881150,9.344413,0.000000,0.043940,0.043940,-0.021970,0.084083,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.094045,0.022557,0.000000,-2.136655,9.252392,0.000000,0.043940,0.065910,-0.043940,0.108626,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.057112,-0.000834,0.000000,-2.254526,9.229116,0.000000,0.021970,0.043940,-0.043940,0.066510,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.056417,-0.012913,0.000000,-2.483171,9.196676,0.000000,0.000000,0.065910,-0.043940,0.075140,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.086158,0.017721,0.000000,-2.740404,9.061982,0.000000,0.043940,0.043940,-0.021970,0.081861,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.065224,0.018411,0.000000,-2.868969,8.983784,0.000000,0.021970,0.043940,-0.021970,0.065902,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074359,0.010567,0.000000,-3.116413,8.885457,0.000000,0.021970,0.065910,-0.021970,0.090785,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.058443,0.006089,0.000000,-3.174993,8.876760,0.000000,0.021970,0.043940,-0.021970,0.065135,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074613,0.015220,0.000000,-3.396539,8.809093,0.000000,0.021970,0.043940,-0.043940,0.064919,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.079825,0.015975,0.000000,-3.619884,8.713601,0.000000,0.043940,0.043940,-0.043940,0.078211,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.091266,0.030149,0.000000,-3.826932,8.535495,0.000000,0.043940,0.043940,-0.021970,0.077701,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.054259,0.016893,0.000000,-3.827957,8.497924,0.000000,0.000000,0.043940,-0.043940,0.050738,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.065747,0.010985,0.000000,-3.928901,8.438517,0.000000,0.000000,0.065910,-0.043940,0.076101,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.055752,0.013913,0.000000,-4.002515,8.380776,0.000000,0.000000,0.043940,-0.021970,0.050703,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074247,0.016819,0.000000,-4.197506,8.312128,0.000000,0.000000,0.043940,-0.043940,0.050676,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.079125,0.020769,0.000000,-4.353196,8.237603,0.000000,0.043940,0.087880,-0.021970,0.123806,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.069017,0.017346,0.000000,-4.555709,8.125636,0.000000,0.000000,0.043940,-0.021970,0.050550,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.096761,0.034848,0.000000,-4.791785,8.018195,0.000000,0.021970,0.043940,-0.021970,0.060882,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074373,0.006558,0.000000,-4.900384,7.925119,0.000000,0.000000,0.065910,0.021970,0.075534,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078902,0.010763,0.000000,-5.071749,7.852424,0.000000,0.000000,0.065910,-0.043940,0.075283,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.107268,0.027221,0.000000,-5.344291,7.672568,0.000000,0.000000,0.087880,-0.021970,0.100186,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042222,0.026828,0.000000,-5.379614,7.512559,0.000000,0.043940,0.021970,-0.021970,0.042368,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.067623,0.014469,0.000000,-5.628520,7.409604,0.000000,0.000000,0.043940,-0.021970,0.049637,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.088063,0.012053,0.000000,-5.827711,7.281142,0.000000,0.000000,0.065910,-0.021970,0.074257,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.053714,0.022207,0.000000,-5.893057,7.158020,0.000000,0.021970,0.043940,0.021970,0.056445,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.079076,0.019449,0.000000,-6.017537,7.068740,0.000000,0.000000,0.065910,-0.021970,0.073593,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.057259,0.016004,0.000000,-6.072896,6.973140,0.000000,0.000000,0.065910,-0.021970,0.073095,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.052678,-0.007697,0.000000,-6.107536,6.904850,0.000000,-0.021970,0.065910,0.000000,0.066810,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074705,0.033724,0.000000,-6.287244,6.702408,0.000000,0.021970,0.065910,0.000000,0.077674,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.082033,0.032276,0.000000,-6.515817,6.528933,0.000000,0.000000,0.087880,-0.021970,0.095956,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.057544,0.012892,0.000000,-6.574037,6.440115,0.000000,0.021970,0.043940,-0.021970,0.052046,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.067556,0.013960,0.000000,-6.701530,6.274786,0.000000,0.000000,0.065910,-0.021970,0.071007,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.065874,-0.000570,0.000000,-6.826807,6.204472,0.000000,0.000000,0.065910,-0.043940,0.070313,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.079333,0.018487,0.000000,-7.035100,5.902729,0.000000,-0.021970,0.065910,0.000000,0.066700,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.057365,-0.005604,0.000000,-7.089013,5.870958,0.000000,0.000000,0.043940,-0.021970,0.046129,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042062,-0.001669,0.000000,-7.213834,5.651902,0.000000,-0.021970,0.043940,0.021970,0.043549,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.063254,0.036295,0.000000,-7.339206,5.429895,0.000000,-0.021970,0.065910,0.000000,0.066286,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.054836,0.032062,0.000000,-7.376646,5.348687,0.000000,0.000000,0.065910,0.000000,0.067120,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.056705,0.020072,0.000000,-7.502941,5.264506,0.000000,0.000000,0.043940,-0.021970,0.044450,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043555,0.022665,0.000000,-7.569998,5.103461,0.000000,0.000000,0.043940,-0.021970,0.043836,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.054306,0.018887,0.000000,-7.647814,4.937432,0.000000,-0.021970,0.065910,-0.021970,0.065462,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.064855,0.032551,0.000000,-7.759615,4.751184,0.000000,-0.021970,0.065910,-0.021970,0.065107,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.072279,0.027637,0.000000,-7.914771,4.556768,0.000000,0.000000,0.087880,0.000000,0.085059,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050401,0.036051,0.000000,-7.995193,4.297145,0.000000,0.000000,0.043940,-0.021970,0.041838,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.049106,0.011507,0.000000,-8.032262,4.174146,0.000000,-0.043940,0.065910,-0.021970,0.066340,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.052937,0.005457,0.000000,-8.162846,3.978843,0.000000,-0.021970,0.065910,0.000000,0.063811,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.076402,0.043294,0.000000,-8.323384,3.727887,0.000000,-0.021970,0.065910,0.021970,0.063561,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.072238,0.045172,0.000000,-8.426478,3.576641,0.000000,-0.021970,0.087880,0.021970,0.082839,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.076872,0.036115,0.000000,-8.485334,3.413911,0.000000,-0.021970,0.065910,0.000000,0.062754,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043654,-0.004246,0.000000,-8.428224,3.428356,0.000000,-0.043940,0.043940,0.021970,0.047499,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042745,0.023346,0.000000,-8.485283,3.197758,0.000000,0.000000,0.065910,0.021970,0.056391,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.059817,0.033513,0.000000,-8.557970,2.931628,0.000000,0.000000,0.065910,0.000000,0.055760,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.046403,0.027314,0.000000,-8.585394,2.732923,0.000000,0.000000,0.065910,0.000000,0.054472,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.068883,0.048746,0.000000,-8.718572,2.412280,0.000000,0.000000,0.065910,0.021970,0.053815,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.066363,0.026353,0.000000,-8.773698,2.280417,0.000000,-0.043940,0.065910,-0.021970,0.066435,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.044790,-0.008309,0.000000,-8.751496,2.199823,0.000000,-0.021970,0.043940,0.021970,0.041811,0.000000
